"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"UA48UXRE","preprint","2024","Hu, Yue; Cai, Yuzhu; Du, Yaxin; Zhu, Xinyu; Liu, Xiangrui; Yu, Zijie; Hou, Yuchen; Tang, Shuo; Chen, Siheng","Self-Evolving Multi-Agent Collaboration Networks for Software Development","","","","10.48550/arXiv.2410.16946","http://arxiv.org/abs/2410.16946","LLM-driven multi-agent collaboration (MAC) systems have demonstrated impressive capabilities in automatic software development at the function level. However, their heavy reliance on human design limits their adaptability to the diverse demands of real-world software development. To address this limitation, we introduce EvoMAC, a novel self-evolving paradigm for MAC networks. Inspired by traditional neural network training, EvoMAC obtains text-based environmental feedback by verifying the MAC network's output against a target proxy and leverages a novel textual backpropagation to update the network. To extend coding capabilities beyond function-level tasks to more challenging software-level development, we further propose rSDE-Bench, a requirement-oriented software development benchmark, which features complex and diverse software requirements along with automatic evaluation of requirement correctness. Our experiments show that: i) The automatic requirement-aware evaluation in rSDE-Bench closely aligns with human evaluations, validating its reliability as a software-level coding benchmark. ii) EvoMAC outperforms previous SOTA methods on both the software-level rSDE-Bench and the function-level HumanEval benchmarks, reflecting its superior coding capabilities. The benchmark can be downloaded at https://yuzhu-cai.github.io/rSDE-Bench/.","2024-10-22","2025-05-22 20:04:37","2025-05-22 20:04:37","2025-05-22 20:03:58","","","","","","","","","","","","arXiv","","","","","","","arXiv.org","","arXiv:2410.16946 [cs]","","/Users/ksoares/Zotero/storage/HRX8PAEZ/Hu et al. - 2024 - Self-Evolving Multi-Agent Collaboration Networks for Software Development.pdf; /Users/ksoares/Zotero/storage/Y3ZBRCDD/2410.html","","","Computer Science - Artificial Intelligence; Computer Science - Multiagent Systems; Computer Science - Software Engineering","","","","","","","","","","","","","","","","","","","arXiv:2410.16946","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DGH894TN","conferencePaper","2024","Ramires, Rafael; Respício, Ana; Medeiros, Ibéria","KAVE: A Knowledge-Based Multi-Agent System for Web Vulnerability Detection","2024 IEEE International Conference on Web Services (ICWS)","","","","https://ieeexplore.ieee.org/abstract/document/10707503/","The growing use of the web has led to a rise in cyber attacks exploiting software vulnerabilities, thereby causing significant damage to companies and individuals. Static analysis tools can assist programmers in identifying vulnerabilities within their code. However, these tools are prone to producing false positives and lack precision, which relegates them to a somewhat marginalised role in software development. This paper proposes a new and more effective static analysis approach for assessing and evaluating web applications against vulnerabilities by using a knowledge-based multi-agent system web vulnerability detector called KAVE. The multi-agent system performs static taint analysis over a specially designed multi-layer knowledge graph, whereas this graph aggregates diverse interconnected representations of the lexical and semantic features of the application’s source code, their data and control flows, and function calls. Additionally, this graph integrates security properties associated with vulnerabilities. The evaluation results of KAVE and comparison with existing tools showed that KAVE employs an effective and efficient method to detect vulnerabilities in web applications, finding 235 vulnerabilities with a precision of 95.9% over 12 open-source PHP web applications.","2024","2025-05-22 20:04:37","2025-05-26 13:25:17","2025-05-22 20:04:00","489–500","","","","","","KAVE","","","","","IEEE","","","","","","","Google Scholar","","","","/Users/ksoares/Zotero/storage/5IQEZ48X/Ramires et al. - 2024 - KAVE A Knowledge-Based Multi-Agent System for Web Vulnerability Detection.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SK4PELH2","preprint","2025","Chun, Jina; Chen, Qihong; Li, Jiawei; Ahmed, Iftekhar","Is Multi-Agent Debate (MAD) the Silver Bullet? An Empirical Analysis of MAD in Code Summarization and Translation","","","","10.48550/arXiv.2503.12029","http://arxiv.org/abs/2503.12029","Large Language Models (LLMs) have advanced autonomous agents' planning and decision-making, yet they struggle with complex tasks requiring diverse expertise and multi-step reasoning. Multi-Agent Debate (MAD) systems, introduced in NLP research, address this gap by enabling structured debates among LLM-based agents to refine solutions iteratively. MAD promotes divergent thinking through role-specific agents, dynamic interactions, and structured decision-making. Recognizing parallels between Software Engineering (SE) and collaborative human problem-solving, this study investigates MAD's effectiveness on two SE tasks. We adapt MAD systems from NLP, analyze agent interactions to assess consensus-building and iterative refinement, and propose two enhancements targeting observed weaknesses. Our findings show that structured debate and collaboration improve problem-solving and yield strong performance in some cases, highlighting MAD's potential for SE automation while identifying areas for exploration.","2025-03-15","2025-05-22 20:04:37","2025-05-22 20:04:37","2025-05-22 20:04:04","","","","","","","Is Multi-Agent Debate (MAD) the Silver Bullet?","","","","","arXiv","","","","","","","arXiv.org","","arXiv:2503.12029 [cs]","","/Users/ksoares/Zotero/storage/326RLCQK/Chun et al. - 2025 - Is Multi-Agent Debate (MAD) the Silver Bullet An Empirical Analysis of MAD in Code Summarization an.pdf; /Users/ksoares/Zotero/storage/V8M7L5H6/2503.html","","","Computer Science - Software Engineering","","","","","","","","","","","","","","","","","","","arXiv:2503.12029","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XNX2WYBK","thesis","2025","Eichhorn, Tim","CLAIR: Generating On-Demand Low-Code Application Documentation through Knowledge Graph and LLM-based Multi-Agent System Integration","","","","","http://essay.utwente.nl/106037/","Low-Code has revolutionised software development by enabling rapid application creation with minimal coding effort. However, as Low-Code applications scale, challenges related to documentation, maintainability, and technical debt become increasingly prevalent. Inadequate documentation impedes collaboration, maintenance, troubleshooting, and knowledge retention, particularly in agile development environments where documentation is often disregarded. This thesis introduces CLAIR (Connecting Low-Code and Artificial Intelligence for RAG), an AI-driven documentation assistant that leverages a knowledge graph and a LLM-based Multi Agent System to generate on-demand, context-aware documentation for Low-Code applications. The tool is validated using the Mendix platform, and the study employs a Design Science Methodology to design, develop, and validate the proposed solution.  A comprehensive literature review explores challenges in Low-Code documentation, emphasising issues such as fragmented knowledge, poor traceability, and the impact of missing documentation. A survey and case study at CAPE Groep, an Low-Code consultancy firm, further highlight the documentation needs of Low-Code developers and business analysts. To address these issues, CLAIR integrates knowledge graphs to structure and store LowCode application data, enabling efficient querying and multi-hop reasoning. Additionally, a Multi-Agent LLM System dynamically generates and enhances documentation based on application data and user queries.  CLAIR automates documentation generation across various phases of the Low-Code Development Lifecycle, including the design, development, and maintenance phases. Key features include automated extraction of domain models, microflows, and dependencies, generation of high-level summaries and technical details, and support for troubleshooting. The system enhances maintainability, knowledge retention, and team collaboration by ensuring up-to-date, structured, and queryable on-demand documentation.  Validation was conducted through expert evaluations and a series of test cases using Technical Action Research, demonstrating CLAIR’s ability to generate accurate, usable, and context-aware documentation. Findings indicate that automated documentation significantly reduces the time and effort needed to create high-quality documentation. This documentation leads to reduced cognitive load, technical debt, and maintenance effort, making it a valuable asset for Low-Code development teams.  This research contributes to the fields of Low-Code development, automated documentation, and AI-driven knowledge management, proposing an innovative approach that combines knowledge graphs and LLMs to enhance documentation processes. By bridging the gap between Low-Code application development and AI-driven automation, CLAIR sets a foundation for future advancements in intelligent Low-Code documentation and maintainability solutions.","2025","2025-05-22 20:04:37","2025-05-26 13:21:38","2025-05-22 20:04:04","","","","","","","CLAIR","","","","","University of Twente","","","","Master's Thesis","","","Google Scholar","","","","/Users/ksoares/Zotero/storage/VUDV8ZXX/Eichhorn - 2025 - CLAIR Generating On-Demand Low-Code Application Documentation through Knowledge Graph and LLM-based.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3UCPU7H7","preprint","2025","Ma, Jenny; Sahni, Riya; Sreedhar, Karthik; Chilton, Lydia B.","AgentDynEx: Nudging the Mechanics and Dynamics of Multi-Agent Simulations","","","","10.48550/arXiv.2504.09662","http://arxiv.org/abs/2504.09662","Multi-agent large language model simulations have the potential to model complex human behaviors and interactions. If the mechanics are set up properly, unanticipated and valuable social dynamics can surface. However, it is challenging to consistently enforce simulation mechanics while still allowing for notable and emergent dynamics. We present AgentDynEx, an AI system that helps set up simulations from user-specified mechanics and dynamics. AgentDynEx uses LLMs to guide users through a Configuration Matrix to identify core mechanics and define milestones to track dynamics. It also introduces a method called \textit{nudging}, where the system dynamically reflects on simulation progress and gently intervenes if it begins to deviate from intended outcomes. A technical evaluation found that nudging enables simulations to have more complex mechanics and maintain its notable dynamics compared to simulations without nudging. We discuss the importance of nudging as a technique for balancing mechanics and dynamics of multi-agent simulations.","2025-04-13","2025-05-22 20:04:37","2025-05-22 20:04:37","2025-05-22 20:04:06","","","","","","","AgentDynEx","","","","","arXiv","","","","","","","arXiv.org","","arXiv:2504.09662 [cs]","","/Users/ksoares/Zotero/storage/GS5D6NAV/Ma et al. - 2025 - AgentDynEx Nudging the Mechanics and Dynamics of Multi-Agent Simulations.pdf; /Users/ksoares/Zotero/storage/LIECZX4Q/2504.html","","","Computer Science - Artificial Intelligence; Computer Science - Multiagent Systems; Computer Science - Human-Computer Interaction","","","","","","","","","","","","","","","","","","","arXiv:2504.09662","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8XDHFIJY","conferencePaper","2025","Gorkavyy, M. A.; Voroshchenko, V. D.; Gorkavyy, A. I.","Development of RL DDPG Agent for Planning Energy-Efficient Trajectory of Collaborative Robot","2025 International Russian Smart Industry Conference (SmartIndustryCon)","","","","https://ieeexplore.ieee.org/abstract/document/10986035/","In the global scientific community, there are already approaches to optimizing robot trajectories based on classical mathematical methods. These methods often require significant computational resources, especially when solving high-dimensional problems in real time. In this regard, the use of approximate solutions, such as neural networks and reinforcement learning methods, is becoming a promising direction. In this paper, we train the Reinforcement Learning Deep Deterministic Policy Gradient method for creating an agent for optimizing robot trajectories based on the energy consumption criterion. The agent demonstrated the ability to plan trajectories with minimal energy consumption, with an error of no more than 1.3%. This proves the effectiveness of the trained method and its applicability in real production conditions.","2025","2025-05-22 20:04:37","2025-05-26 13:23:29","2025-05-22 20:04:06","472–476","","","","","","","","","","","IEEE","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DVFNVQ99","preprint","2025","Liang, Jenny T.; Kumar, Aayush; Bajpai, Yasharth; Gulwani, Sumit; Le, Vu; Parnin, Chris; Radhakrishna, Arjun; Tiwari, Ashish; Murphy-Hill, Emerson; Soares, Guastavo","TableTalk: Scaffolding Spreadsheet Development with a Language Agent","","","","10.48550/arXiv.2502.09787","http://arxiv.org/abs/2502.09787","Despite its ubiquity in the workforce, spreadsheet programming remains challenging as programmers need both spreadsheet-specific knowledge (e.g., APIs to write formulas) and problem-solving skills to create complex spreadsheets. Large language models (LLMs) can help automate aspects of this process, and recent advances in planning and reasoning have enabled language agents, which dynamically plan, use tools, and take iterative actions to complete complex tasks. These agents observe, plan, and act, making them well-suited to scaffold spreadsheet programming by following expert processes. We present TableTalk, a language agent that helps programmers build spreadsheets conversationally. Its design reifies three design principles -- scaffolding, flexibility, and incrementality -- which we derived from two studies of seven programmers and 62 Excel templates. TableTalk structures spreadsheet development by generating step-by-step plans and suggesting three next steps users can choose from. It also integrates tools that enable incremental spreadsheet construction. A user study with 20 programmers shows that TableTalk produces spreadsheets 2.3 times more likely to be preferred over a baseline agent, while reducing cognitive load and time spent reasoning about spreadsheet actions by 12.6%. TableTalk's approach has implications for human-agent collaboration. This includes providing persistent direct manipulation interfaces for stopping or undoing agent actions, while ensuring that such interfaces for accepting actions can be deactivated.","2025-02-13","2025-05-22 20:04:37","2025-05-22 20:04:37","2025-05-22 20:04:08","","","","","","","TableTalk","","","","","arXiv","","","","","","","arXiv.org","","arXiv:2502.09787 [cs]","","/Users/ksoares/Zotero/storage/NPLQIY92/Liang et al. - 2025 - TableTalk Scaffolding Spreadsheet Development with a Language Agent.pdf; /Users/ksoares/Zotero/storage/37BJY9RT/2502.html","","","Computer Science - Artificial Intelligence; Computer Science - Software Engineering; Computer Science - Human-Computer Interaction","","","","","","","","","","","","","","","","","","","arXiv:2502.09787","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JGAU9WPR","preprint","2025","Ju, Tianjie; Wang, Bowen; Fei, Hao; Lee, Mong-Li; Hsu, Wynne; Li, Yun; Wang, Qianren; Cheng, Pengzhou; Wu, Zongru; Zhang, Zhuosheng; Liu, Gongshen","Investigating the Adaptive Robustness with Knowledge Conflicts in LLM-based Multi-Agent Systems","","","","10.48550/arXiv.2502.15153","http://arxiv.org/abs/2502.15153","Recent advances in Large Language Models (LLMs) have upgraded them from sophisticated text generators to autonomous agents capable of corporation and tool use in multi-agent systems (MASs). However, the robustness of these LLM-based MASs, especially under knowledge conflicts, remains unclear. In this paper, we design four comprehensive metrics to investigate the robustness of MASs when facing mild or task-critical knowledge conflicts. We first analyze mild knowledge conflicts introduced by heterogeneous agents and find that they do not harm system robustness but instead improve collaborative decision-making. Next, we investigate task-critical knowledge conflicts by synthesizing knowledge conflicts and embedding them into one of the agents. Our results show that these conflicts have surprisingly little to no impact on MAS robustness. Furthermore, we observe that MASs demonstrate certain self-repairing capabilities by reducing their reliance on knowledge conflicts and adopting alternative solution paths to maintain stability. Finally, we conduct ablation studies on the knowledge conflict number, agent number, and interaction rounds, finding that the self-repairing capability of MASs has intrinsic limits, and all findings hold consistently across various factors. Our code is publicly available at https://github.com/wbw625/MultiAgentRobustness.","2025-02-21","2025-05-22 20:04:37","2025-05-22 20:04:37","2025-05-22 20:04:10","","","","","","","","","","","","arXiv","","","","","","","arXiv.org","","arXiv:2502.15153 [cs]","","/Users/ksoares/Zotero/storage/WANGKQTU/Ju et al. - 2025 - Investigating the Adaptive Robustness with Knowledge Conflicts in LLM-based Multi-Agent Systems.pdf; /Users/ksoares/Zotero/storage/73XEYPIP/2502.html","","","Computer Science - Computation and Language","","","","","","","","","","","","","","","","","","","arXiv:2502.15153","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VTJYXMU8","preprint","2025","Yu, Zhongming; Zhang, Hejia; Zhao, Yujie; Huang, Hanxian; Yao, Matrix; Ding, Ke; Zhao, Jishen","OrcaLoca: An LLM Agent Framework for Software Issue Localization","","","","10.48550/arXiv.2502.00350","http://arxiv.org/abs/2502.00350","Recent developments in Large Language Model (LLM) agents are revolutionizing Autonomous Software Engineering (ASE), enabling automated coding, problem fixes, and feature improvements. However, localization -- precisely identifying software problems by navigating to relevant code sections -- remains a significant challenge. Current approaches often yield suboptimal results due to a lack of effective integration between LLM agents and precise code search mechanisms. This paper introduces OrcaLoca, an LLM agent framework that improves accuracy for software issue localization by integrating priority-based scheduling for LLM-guided action, action decomposition with relevance scoring, and distance-aware context pruning. Experimental results demonstrate that OrcaLoca becomes the new open-source state-of-the-art (SOTA) in function match rate (65.33%) on SWE-bench Lite. It also improves the final resolved rate of an open-source framework by 6.33 percentage points through its patch generation integration.","2025-02-01","2025-05-22 20:04:37","2025-05-22 20:04:37","2025-05-22 20:04:12","","","","","","","OrcaLoca","","","","","arXiv","","","","","","","arXiv.org","","arXiv:2502.00350 [cs]","","/Users/ksoares/Zotero/storage/87USUCLZ/Yu et al. - 2025 - OrcaLoca An LLM Agent Framework for Software Issue Localization.pdf; /Users/ksoares/Zotero/storage/UZ993KW4/2502.html","","","Computer Science - Artificial Intelligence; Computer Science - Software Engineering","","","","","","","","","","","","","","","","","","","arXiv:2502.00350","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2RGC3L2X","preprint","2025","Wang, Xinchen; Gao, Pengfei; Peng, Chao; Hu, Ruida; Gao, Cuiyun","CodeVisionary: An Agent-based Framework for Evaluating Large Language Models in Code Generation","","","","10.48550/arXiv.2504.13472","http://arxiv.org/abs/2504.13472","Large language models (LLMs) have demonstrated strong capabilities in code generation, underscoring the critical need for rigorous and comprehensive evaluation. Existing evaluation approaches fall into three categories, including human-centered, metric-based, and LLM-based. Considering that human-centered approaches are labour-intensive and metric-based ones overly rely on reference answers, LLM-based approaches are gaining increasing attention due to their stronger contextual understanding capabilities and superior efficiency. However, the performance of LLM-based approaches remains limited due to: (1) lack of multisource domain knowledge, and (2) insufficient comprehension of complex code. To mitigate the limitations, we propose CodeVisionary, the first LLM-based agent framework for evaluating LLMs in code generation. CodeVisionary consists of two stages: (1) Multiscore knowledge analysis stage, which aims to gather multisource and comprehensive domain knowledge by formulating and executing a stepwise evaluation plan. (2) Negotiation-based scoring stage, which involves multiple judges engaging in discussions to better comprehend the complex code and reach a consensus on the evaluation score. Extensive experiments demonstrate that CodeVisionary achieves the best performance for evaluating LLMs in code generation, outperforming the best baseline methods with average improvements of 0.202, 0.139, and 0.117 in Pearson, Spearman, and Kendall-Tau coefficients, respectively. Besides, CodeVisionary provides detailed evaluation reports, which assist developers in identifying shortcomings and making improvements. The resources of CodeVisionary are available at https://anonymous.4open.science/r/CodeVisionary.","2025-04-18","2025-05-22 20:04:37","2025-05-22 20:04:37","2025-05-22 20:04:14","","","","","","","CodeVisionary","","","","","arXiv","","","","","","","arXiv.org","","arXiv:2504.13472 [cs]","","/Users/ksoares/Zotero/storage/V4PH75XI/Wang et al. - 2025 - CodeVisionary An Agent-based Framework for Evaluating Large Language Models in Code Generation.pdf; /Users/ksoares/Zotero/storage/4KJ9MGQB/2504.html","","","Computer Science - Computation and Language; Computer Science - Artificial Intelligence; Computer Science - Software Engineering; Computer Science - Machine Learning","","","","","","","","","","","","","","","","","","","arXiv:2504.13472","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PQRXSWCN","preprint","2025","Zhu, Yueheng; Liu, Chao; He, Xuan; Ren, Xiaoxue; Liu, Zhongxin; Pan, Ruwei; Zhang, Hongyu","AdaCoder: An Adaptive Planning and Multi-Agent Framework for Function-Level Code Generation","","","","10.48550/arXiv.2504.04220","http://arxiv.org/abs/2504.04220","Recently, researchers have proposed many multi-agent frameworks for function-level code generation, which aim to improve software development productivity by automatically generating function-level source code based on task descriptions. A typical multi-agent framework consists of Large Language Model (LLM)-based agents that are responsible for task planning, code generation, testing, debugging, etc. Studies have shown that existing multi-agent code generation frameworks perform well on ChatGPT. However, their generalizability across other foundation LLMs remains unexplored systematically. In this paper, we report an empirical study on the generalizability of four state-of-the-art multi-agent code generation frameworks across six open-source LLMs with varying parameter sizes, architectures, and performance levels. Our study reveals the unstable generalizability of existing frameworks on diverse foundation LLMs. Based on the findings obtained from the empirical study, we propose AdaCoder, a novel adaptive planning, multi-agent framework for function-level code generation. AdaCoder has two phases. Phase-1 is an initial code generation step without planning, which uses an LLM-based coding agent and a script-based testing agent to unleash LLM's native power, identify cases beyond LLM's power, and determine the errors hindering execution. Phase-2 adds a rule-based debugging agent and an LLM-based planning agent for iterative code generation with planning. Our evaluation shows that AdaCoder achieves higher generalizability on diverse LLMs. Compared to the best baseline MapCoder, AdaCoder is on average 27.69% higher in Pass@1, 16 times faster in inference, and 12 times lower in token consumption.","2025-04-05","2025-05-22 20:04:37","2025-05-22 20:04:37","2025-05-22 20:04:18","","","","","","","AdaCoder","","","","","arXiv","","","","","","","arXiv.org","","arXiv:2504.04220 [cs]","","/Users/ksoares/Zotero/storage/N7M9FE5E/Zhu et al. - 2025 - AdaCoder An Adaptive Planning and Multi-Agent Framework for Function-Level Code Generation.pdf; /Users/ksoares/Zotero/storage/3FVN8AS6/2504.html","","","Computer Science - Software Engineering","","","","","","","","","","","","","","","","","","","arXiv:2504.04220","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3EE3BKWD","preprint","2025","Islam, Md Ashraful; Ali, Mohammed Eunus; Parvez, Md Rizwan","CODESIM: Multi-Agent Code Generation and Problem Solving through Simulation-Driven Planning and Debugging","","","","10.48550/arXiv.2502.05664","http://arxiv.org/abs/2502.05664","Large Language Models (LLMs) have made significant strides in code generation and problem solving. Current approaches employ external tool-based iterative debuggers that use compiler or other tool-based runtime feedback to refine coarse programs generated by various methods. However, the effectiveness of these approaches heavily relies on the quality of the initial code generation, which remains an open challenge. In this paper, we introduce CodeSim, a novel multi-agent code generation framework that comprehensively addresses the stages of program synthesis-planning, coding, and debugging-through a human-like perception approach. As human verifies their understanding of any algorithms through visual simulation, CodeSim uniquely features a method of plan verification and internal debugging through the step-by-step simulation of input/output. Extensive experiments across seven challenging competitive problem-solving and program synthesis benchmarks demonstrate CodeSim's remarkable code generation capabilities. Our framework achieves new state-of-the-art (pass@1) results-(HumanEval 95.1%, MBPP 90.7%, APPS 22%, and CodeContests 29.1%). Furthermore, our method shows potential for even greater enhancement when cascaded with external debuggers. To facilitate further research and development in this area, we have open-sourced our framework in this link (https://kagnlp.github.io/codesim.github.io/).","2025-02-08","2025-05-22 20:04:37","2025-05-22 20:04:37","2025-05-22 20:04:20","","","","","","","CODESIM","","","","","arXiv","","","","","","","arXiv.org","","arXiv:2502.05664 [cs]","","/Users/ksoares/Zotero/storage/MRNMT795/Islam et al. - 2025 - CODESIM Multi-Agent Code Generation and Problem Solving through Simulation-Driven Planning and Debu.pdf; /Users/ksoares/Zotero/storage/8A74MZFP/2502.html","","","Computer Science - Computation and Language; Computer Science - Artificial Intelligence","","","","","","","","","","","","","","","","","","","arXiv:2502.05664","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B4N4DVNU","journalArticle","2025","Vella, S.; Hussain, F.; Sharieh, S.; Ferworn, A.","ContentCreator: Programming AI Agent Workflows","Automation, Robotics & Communications for Industry 4.0/5.0","","","","https://www.researchgate.net/profile/Sergey-Yurish/publication/389563762_ARCI_2025_Conference_Proceedings/links/67c829b3cc055043ce6dd5ac/ARCI-2025-Conference-Proceedings.pdf#page=162","AI (Artificial Intelligence) agents are increasingly used to automate routine office work, such as summarizing and understanding documents. This research presents a novel domain-specific programming language, ContentCreator (CC), for the creation of personas and execution of workflows. We show how LLMs can translate procedures in natural language into the CC language. An interpreter has been built to run the CC language programs. The initial programming of computers started with individual calls to assembly language instructions. In the same way, today’s LLM applications are built with many individual calls to LLMs. CC provides an abstraction for creating applications that automate content creation workflows, with easy-to-create agent personas and easy-to-code document passing between agents. Domain-specific languages like ContentCreator can make AI agent programming accessible to anyone, regardless of programming knowledge.","2025","2025-05-22 20:04:37","2025-05-26 13:22:27","2025-05-22 20:04:21","161","","","","","","ContentCreator","","","","","","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26YIJTKM","preprint","2025","Seo, Wonduk; Lee, Juhyeon; Bu, Yi","SPIO: Ensemble and Selective Strategies via LLM-Based Multi-Agent Planning in Automated Data Science","","","","10.48550/arXiv.2503.23314","http://arxiv.org/abs/2503.23314","Large Language Models (LLMs) have revolutionized automated data analytics and machine learning by enabling dynamic reasoning and adaptability. While recent approaches have advanced multi-stage pipelines through multi-agent systems, they typically rely on rigid, single-path workflows that limit the exploration and integration of diverse strategies, often resulting in suboptimal predictions. To address these challenges, we propose SPIO (Sequential Plan Integration and Optimization), a novel framework that leverages LLM-driven decision-making to orchestrate multi-agent planning across four key modules: data preprocessing, feature engineering, modeling, and hyperparameter tuning. In each module, dedicated planning agents independently generate candidate strategies that cascade into subsequent stages, fostering comprehensive exploration. A plan optimization agent refines these strategies by suggesting several optimized plans. We further introduce two variants: SPIO-S, which selects a single best solution path as determined by the LLM, and SPIO-E, which selects the top k candidate plans and ensembles them to maximize predictive performance. Extensive experiments on Kaggle and OpenML datasets demonstrate that SPIO significantly outperforms state-of-the-art methods, providing a robust and scalable solution for automated data science task.","2025-03-30","2025-05-22 20:04:37","2025-05-22 20:04:37","2025-05-22 20:04:24","","","","","","","SPIO","","","","","arXiv","","","","","","","arXiv.org","","arXiv:2503.23314 [cs]","","/Users/ksoares/Zotero/storage/UDYSFH4B/Seo et al. - 2025 - SPIO Ensemble and Selective Strategies via LLM-Based Multi-Agent Planning in Automated Data Science.pdf; /Users/ksoares/Zotero/storage/CGGWWDBS/2503.html","","","Computer Science - Computation and Language; Computer Science - Artificial Intelligence; Computer Science - Multiagent Systems; Computer Science - Machine Learning","","","","","","","","","","","","","","","","","","","arXiv:2503.23314","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3GVI68TG","document","2025","Berlin, Claudia","Exploring an AI Agentic Workflow for Solving Challenging Coding Problems: An Evaluation of a Large Language Model Based Multi-Agent System","","","","","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1949004","Generative Artificial Intelligence (Gen AI) models have become very popular, especially after the public release of ChatGPT in late 2022. The demonstrated capabilities of these models have led researchers to use them to build agentic workflows, including Multi-Agent Systems (MAS), and explore their potential. Previous studies that investigate these systems’ coding abilities have shown promising results. However, these studies have mainly used coding benchmarks consisting of simple coding problems, leaving a gap in understanding coding ability of agentic workflows when facing coding problems of greater difficulty. This study tries to fill this gap by developing a MAS and evaluating its coding ability against 120 selected coding problems taken from Kattis, with the difficulty levels ranging from easy to hard. In the experiment, both the developed MAS (configured with Llama 3-70b) and a single Large Language Model (LLM) (Llama 3-70b) were tested on the selected coding problems using Kattis’ assessment system. The experiment showed that the MAS was significantly better than the single LLM when zero- shot prompting was used, increasing acceptance rates by 6.7% and decreasing failure rates by 11.7%. Overall, the results of this study suggest that using a designed LLM-based MAS offers a significant performance boost compared to a single LLM.","2025","2025-05-22 20:04:37","2025-05-26 13:24:16","2025-05-22 20:04:27","","","","","","","Exploring an AI Agentic Workflow for Solving Challenging Coding Problems","","","","","","","","","","","","Google Scholar","","","","/Users/ksoares/Zotero/storage/JHX9L45V/Berlin - 2025 - Exploring an AI Agentic Workflow for Solving Challenging Coding Problems An Evaluation of a Large L.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L2CDPYSE","journalArticle","2025","He, Junda; Treude, Christoph; Lo, David","LLM-Based Multi-Agent Systems for Software Engineering: Literature Review, Vision and the Road Ahead","ACM Transactions on Software Engineering and Methodology","","1049-331X, 1557-7392","10.1145/3712003","https://dl.acm.org/doi/10.1145/3712003","Integrating Large Language Models (LLMs) into autonomous agents marks a significant shift in the research landscape by offering cognitive abilities that are competitive with human planning and reasoning. This paper explores the transformative potential of integrating Large Language Models into Multi-Agent (LMA) systems for addressing complex challenges in software engineering (SE). By leveraging the collaborative and specialized abilities of multiple agents, LMA systems enable autonomous problem-solving, improve robustness, and provide scalable solutions for managing the complexity of real-world software projects. In this paper, we conduct a systematic review of recent primary studies to map the current landscape of LMA applications across various stages of the software development lifecycle (SDLC). To illustrate current capabilities and limitations, we perform two case studies to demonstrate the effectiveness of state-of-the-art LMA frameworks. Additionally, we identify critical research gaps and propose a comprehensive research agenda focused on enhancing individual agent capabilities and optimizing agent synergy. Our work outlines a forward-looking vision for developing fully autonomous, scalable, and trustworthy LMA systems, laying the foundation for the evolution of Software Engineering 2.0.","2025-01-13","2025-05-22 20:04:37","2025-05-22 20:04:37","2025-05-22 20:04:27","3712003","","","","","ACM Trans. Softw. Eng. Methodol.","LLM-Based Multi-Agent Systems for Software Engineering","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/ksoares/Zotero/storage/JA3WIXV9/He et al. - 2025 - LLM-Based Multi-Agent Systems for Software Engineering Literature Review, Vision and the Road Ahead.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
