Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
BDYQ33AU,preprint,2025.0,"Varangot-Reille, Clovis; Bouvard, Christophe; Gourru, Antoine; Ciancone, Mathieu; Schaeffer, Marion; Jacquenet, François",Doing More with Less -- Implementing Routing Strategies in Large Language Model-Based Systems: An Extended Survey,,,,10.48550/arXiv.2502.00409,http://arxiv.org/abs/2502.00409,"Large Language Models (LLM)-based systems, i.e. interconnected elements that include an LLM as a central component (e.g., conversational agents), are typically monolithic static architectures that rely on a single LLM for all user queries. However, they often require different preprocessing strategies, levels of reasoning, or knowledge. Generalist LLMs (e.g. GPT-4) trained on very large multi-topic corpora can perform well in a variety of tasks. They require significant financial, energy, and hardware resources that may not be justified for basic tasks. This implies potentially investing in unnecessary costs for a given query. To overcome this problem, a routing mechanism routes user queries to the most suitable components, such as smaller LLMs or experts in specific topics. This approach may improve response quality while minimising costs. Routing can be expanded to other components of the conversational agent architecture, such as the selection of optimal embedding strategies. This paper explores key considerations for integrating routing into LLM-based systems, focusing on resource management, cost definition, and strategy selection. Our main contributions include a formalisation of the problem, a novel taxonomy of existing approaches emphasising relevance and resource efficiency, and a comparative analysis of these strategies in relation to industry practices. Finally, we identify critical challenges and directions for future research.",2025-02-04,2025-05-22 09:51:42,2025-05-22 09:51:42,2025-05-22 09:51:28,,,,,,,Doing More with Less -- Implementing Routing Strategies in Large Language Model-Based Systems,,,,,arXiv,,,,,,,arXiv.org,,arXiv:2502.00409 [cs],,/Users/ksoares/Zotero/storage/HPPYS5E2/Varangot-Reille et al. - 2025 - Doing More with Less -- Implementing Routing Strategies in Large Language Model-Based Systems An Ex.pdf; /Users/ksoares/Zotero/storage/AWBKPXB3/2502.html,,,Computer Science - Computation and Language; Computer Science - Artificial Intelligence,,,,,,,,,,,,,,,,,,,arXiv:2502.00409,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRMG6724,journalArticle,2025.0,"Salehin, Imrus; Sajib, Md Tomal Ahmed; Badhon, Nazmul Huda; Rifat, Md Sakibul Hassan; Amin, Nazrul; Moon, Nazmun Nessa","Systematic Literature Review of LLM-Large Language Model in Medical: Digital Health, Technology and Applications",,,,,https://www.authorea.com/doi/full/10.22541/au.174587258.81848862,"\papertype Original Article Large language models (LLMs), like the GPT series, have recently emerged as transformative tools in the medical field due to their human-like language generation and understanding. This systematic review examines the evolution, applications, and challenges of medical LLMs in digital health and clinical technology. A structured search was conducted across ScienceDirect, PubMed, Scopus, and manual sources from 2007 to 2024, following PRISMA 2020 guidelines. After applying inclusion and exclusion criteria, 179 studies were selected from an initial pool of 698 papers. Among the 30 papers reviewed, most research centered on GPT-based models, with over 81% demonstrating strong performance in language generation, diagnostic assistance, and clinical documentation, based on automated metrics and human feedback. Notably, some models achieved up to 90% satisfaction from healthcare professionals. The findings reveal LLMs’ potential to enhance patient interaction, decision support, and overall healthcare efficiency. This review contributes by synthesizing key advancements, assessing model performance, and outlining ethical challenges such as trust, privacy, and safe deployment. It offers novel insights for researchers and practitioners seeking to adopt or improve LLM integration in healthcare. Future directions include improving transparency, developing domain-specific models, and establishing regulatory frameworks for responsible use.",2025,2025-05-22 09:51:42,2025-05-26 13:52:36,2025-05-22 09:51:28,,,,,,,Systematic Literature Review of LLM-Large Language Model in Medical,,,,,,,,,,,,Google Scholar,,,,"/Users/ksoares/Zotero/storage/IFNZ7HJF/Salehin et al. - 2025 - Systematic Literature Review of LLM-Large Language Model in Medical Digital Health, Technology and.pdf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E2NUEVR,conferencePaper,2024.0,"Lu, Yuting; Sun, Chao; Yan, Yuchao; Zhu, Hegong; Song, Dongdong; Peng, Qing; Yu, Li; Wang, Xiaozheng; Jiang, Jian; Ye, Xiaolong",A Comprehensive Survey of Datasets for Large Language Model Evaluation,2024 5th Information Communication Technologies Conference (ICTC),,,,https://ieeexplore.ieee.org/abstract/document/10601918/,"Natural Language Processing is an important branch of Artificial Intelligence. In the past few years, we have witnessed the remarkable advancement of large language models, however, how to evaluate them in a comprehensive way has become an urgent problem to be solved. Datasets can help evaluate and compare their performance and clarify their weaknesses. In order to guide the subsequent research work and promote the technological progress in the field, this paper collects 147 popular evaluation datasets, and proposes a new classification method to categorize them into six categories according to the evaluation capabilities. In addition, we organize several common evaluation metrics and usage scenarios. We compile the list of datasets and the main features (introduction, samples, metrics, links, etc.) into a document, which is consistently maintain available online at: https://github.com/lyt719/LLM-evaluation-datasets.",2024,2025-05-22 09:51:42,2025-05-26 13:37:01,2025-05-22 09:51:34,330–336,,,,,,,,,,,IEEE,,,,,,,Google Scholar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG8A832A,conferencePaper,2025.0,"Huber, Thomas; Niklaus, Christina",LLMs meet Bloom’s Taxonomy: A Cognitive View on Large Language Model Evaluations,Proceedings of the 31st International Conference on Computational Linguistics,,,,https://aclanthology.org/2025.coling-main.350/,"Current evaluation approaches for Large Language Models (LLMs) lack a structured approach that reflects the underlying cognitive abilities required for solving the tasks. This hinders a thorough understanding of the current level of LLM capabilities. For instance, it is widely accepted that LLMs perform well in terms of grammar, but it is unclear in what specific cognitive areas they excel or struggle in. This paper introduces a novel perspective on the evaluation of LLMs that leverages a hierarchical classification of tasks. Specifically, we explore the most widely used benchmarks for LLMs to systematically identify how well these existing evaluation methods cover the levels of Bloom’s Taxonomy, a hierarchical framework for categorizing cognitive skills. This comprehensive analysis allows us to identify strengths and weaknesses in current LLM assessment strategies in terms of cognitive abilities and suggest directions for both future benchmark development as well as highlight potential avenues for LLM research. Our findings reveal that LLMs generally perform better on the lower end of Bloom’s Taxonomy. Additionally, we find that there are significant gaps in the coverage of cognitive skills in the most commonly used benchmarks.",2025,2025-05-22 09:51:42,2025-05-26 13:50:58,2025-05-22 09:51:36,5211–5246,,,,,,LLMs meet Bloom’s Taxonomy,,,,,,,,,,,,Google Scholar,,,,/Users/ksoares/Zotero/storage/IATLAGH4/Huber et Niklaus - 2025 - LLMs meet Bloom’s Taxonomy A Cognitive View on Large Language Model Evaluations.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F6SKJTWE,journalArticle,2024.0,"Roy, Asitava Deb; Jaiswal, Ichchhit Bharat; Tiu, Devendra Nath; Das, Dipmala; Mondal, Shaikat; Behera, Joshil Kumar; Mondal, Himel; Jaiswal, Ichchhit B.; Tiu, Devendra; Behera IV, Joshil K.",Assessing the Utilization of Large Language Model Chatbots for Educational Purposes by Medical Teachers: A Nationwide Survey From India,Cureus,,,,https://www.cureus.com/articles/312879-assessing-the-utilization-of-large-language-model-chatbots-for-educational-purposes-by-medical-teachers-a-nationwide-survey-from-india.pdf,"Abstract  Background  Large language models (LLMs) are increasingly explored in healthcare and education. In medical education,  they hold the potential to enhance learning by supporting personalized teaching, resource development, and  student engagement. However, LLM use also raises concerns about ethics, accuracy, and reliance.  Understanding how educators leverage LLMs can help assess their role and implications in medical  education.  Methods  This cross-sectional online survey was conducted among medical teachers in India from December 2023 to  March 2024. A validated questionnaire with acceptable internal consistency and test-retest reliability was  used. It collected data on LLM chatbot usage patterns, as well as teachers' knowledge, attitudes, and  practices regarding LLMs for educational purposes.  Results  A total of 396 medical teachers with an average teaching experience of 4.12±2.47 (minimum six months,  maximum 13 years) years participated from different parts of India. The majority of the teachers heard about  ChatGPT (OpenAI, San Francisco, CA, USA) (85%), followed by Copilot/Bing (Microsoft, Washington, DC,  USA) (53%), and Gemini/Bard (Google, Mountain View, CA, USA) (45%) (p-value < 0.0001). However, 29% of  the respondents never used it and 47% rarely use LLMs for educational purposes (p-value < 0.0001). The  majority of the teachers use it for making any topic simple (55%), generating text for PowerPoint slides  (55%), generating multiple-choice questions (MCQs) (52%), and finding answers to student’s queries (35%).  Knowledge (3.4±0.47) showed the highest score, followed by practice (3.3±0.81) and attitude (3.14±0.46) (pvalue = 0.0023).  Conclusion  While awareness of LLMs was high among medical teachers in India, their actual usage for educational  purposes remains limited. Despite recognizing the potential of LLMs for simplifying topics, generating  teaching materials, and addressing student queries, a significant proportion of educators seldom integrate  these technologies into their teaching practices. Institutions may provide training to help medical educators  effectively integrate LLMs into teaching practices.",2024,2025-05-22 09:51:42,2025-05-26 13:41:42,2025-05-22 09:51:38,,,11.0,16.0,,,Assessing the Utilization of Large Language Model Chatbots for Educational Purposes by Medical Teachers,,,,,,,,,,,,Google Scholar,,Publisher: Cureus,,/Users/ksoares/Zotero/storage/XJNDP2SM/Roy et al. - 2024 - Assessing the Utilization of Large Language Model Chatbots for Educational Purposes by Medical Teach.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCENCZ5B,journalArticle,2025.0,"Huang, Heyan; Li, Silin; Lan, Tianwei; Qiu, Yuli; Liu, Zeming; Yao, Jiashu; Zeng, Li; Shan, Yingyu; Shi, Xiaoming; Guo, Yuhang","A survey on the safety of large language model: Classification, evaluation, attribution, mitigation and prospect",CAAI Transactions on Intelligent Systems,,,,https://pure.bit.edu.cn/zh/publications/a-survey-on-the-safety-of-large-language-model-classification-eva,"Large language models can provide answers comparable to human levels in multiple fields. It demonstrates a wealth of emergent capabilities in fields and tasks that have not been trained. However, at present, there are many hidden dangers in artificial intelligence system based on large language model. The artificial intelligence systems based on large language model have many potential safety hazard. For example, large language models are vulnerable to undetectable attacks, including intricately elusive ones. The content generated by those models may have problems such as illegality, leaks, hatred, bias, errors, etc. Whafs more, in practical applications, the abuse of large language models is also an important issue. The content generated by the model may cause troubles at multiple levels such as countries, social groups, and fields. This paper aims to deeply explore and classify the safety risks feced by large language models, review existing evaluation methods, study the causal mechanisms behind the safety risks, and summarizes existing solutions. Specifically, this paper identifies 10 safety risks of large language models and categorizes them into two aspects: The safety risks of the model itself and the safety risks of the generated content. What's more, this paper systematically analyzes the safety risks of the large language model itself from two perspectives of life cycle and hazard level, and introduces the methods for risk assessment of existing large language models, the causes for occurrence of safety risks of large language model and corresponding mitigation methods. The safety risk of large language models is an important issue that needs to be solved urgently.",2025,2025-05-22 09:51:42,2025-05-26 13:56:38,2025-05-22 09:51:40,2–32,,1.0,20.0,,,A survey on the safety of large language model,,,,,,,,,,,,Google Scholar,,Publisher: Editorial Department of CAAI Transactions on Intelligent Systems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447VX95H,journalArticle,2024.0,"Gasparini, Loretta; Phillipson, Nitya; Capurro, Daniel; Rosenberg, Revital; Buttery, Jim; Howley, Jayne; Ranganathan, Sarath; Quinlan, Catherine; Selvadurai, Niloufer; Wildenauer, Michael","A survey of Large Language Model use in a hospital, research, and teaching campus",medRxiv,,,,https://www.medrxiv.org/content/10.1101/2024.09.11.24313512.abstract,"Abstract Background The use of Large Language Models (LLMs) has exploded since November 2022 but there is sparse evidence regarding LLM use in health, medical and research contexts. Objective To summarise the current uses of and attitudes towards LLMs across the clinical, research and teaching contexts in our campus. Design We administered a survey about LLM uses and attitudes. We conducted summary quantitative analysis and inductive qualitative analysis of free text responses. Setting In August-September 2023, we circulated the survey amongst all staff and students across our campus (approximately n=7500), a fully integrated paediatric academic hospital and research institute. Participants We received 281 anonymous survey responses. Main outcome measures We asked about participants’ knowledge of LLMs, their current use of LLMs in professional or learning contexts, and perspectives on possible future uses, opportunities, and risks of LLM use. Results Over 90% of respondents have heard of LLM tools and about two-thirds have used them in their work on our campus. Respondents reported using LLMs for a range of uses, including for generating or editing text and exploring ideas. Many, but not necessarily all, respondents seem aware of the limitations and potential risks of LLMs, including privacy and security risks. Various respondents expressed enthusiasm about opportunities of LLM use, including increased efficiency. Conclusions Our findings show LLM tools are already widely used on our campus. Guidelines and governance are needed to keep up with practice. We have developed recommendations for the use of LLMs on our campus using insights from this survey. What is known The known: The use of Large Language Models (LLMs) has increased rapidly since the introduction of ChatGPT in November 2022. The new: Most survey respondents are aware of, if not using, LLMs in their work across our hospital, research, and university campus. Diverse uses were reported, including generating or editing text and exploring ideas. There were varying attitudes towards LLMs. Perceived risks included privacy and security risks. A key perceived opportunity was increased efficiency. The implications: LLM tools are already widely used on our campus, highlighting the need for guidelines and governance to keep up with practice.",2024,2025-05-22 09:51:42,2025-05-26 13:38:09,2025-05-22 09:51:42,2024–09,,,,,,,,,,,,,,,,,,Google Scholar,,Publisher: Cold Spring Harbor Laboratory Press,,"/Users/ksoares/Zotero/storage/58ZMT55Q/Gasparini et al. - 2024 - A survey of Large Language Model use in a hospital, research, and teaching campus.pdf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZGXZN2M,journalArticle,2024.0,"Crandall, Johannah L.; Crandall, Aaron S.",Large Language Model-Supported Software Testing with the CS Matrix Taxonomy,Journal of Computing Sciences in Colleges,,,,https://www.ccsc.org/publications/journals/CCSCNW2024Final.pdf#page=49,"New breakthroughs in code synthesis from Generative Pre-Trained Transformers (GPT) and Large Language Model (LLM) algorithms are driving significant changes to software engineering education. Having algorithms able to generate components of a software project means that software developers will need stronger skills in requirements specification to guide code generation as well as stronger skills in code review, testing, and integration to incorporate AI-generated code into projects. Shifts in industry and classroom practices are already occurring with the availability of inline code generation tools like GitHub’s Copilot, which makes discussion of pedagogical strategies in this area a timely topic. Of immediate concern in computer science education is the potential for LLM-generated code and code help to undermine the learning of CS students. In order to avoid such undermining in even intentional uses of LLM-enhanced learning supports, it is necessary to clarify the roles such supports need to play in the pedagogical process. The Computer Science Matrix Taxonomy provides a strong framework for organizing software testing learning outcomes as well as delineating the operational space in which LLM-based feedback tools should operate to support those learning outcomes. In this paper, the authors operationalize the CS Matrix Taxonomy for software testing learning outcomes and illustrate the integration of LLM-generated test strategy suggestions as an extension of the peer coding/testing model. The work includes examples of AI-generated code testing suggestions that students would use to help guide their own code synthesis for assignments or projects.",2024,2025-05-22 09:58:02,2025-05-26 13:50:36,2025-05-22 09:57:26,49–58,,1.0,40.0,,,,,,,,,,,,,,,Google Scholar,,Publisher: Consortium for Computing Sciences in Colleges,,/Users/ksoares/Zotero/storage/TMH299YM/Crandall et Crandall - 2024 - Large Language Model-Supported Software Testing with the CS Matrix Taxonomy.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GZQW56KA,conferencePaper,2024.0,"Nguyen, Tuyen T.; Vu, Huyen TT; Nguyen, Hoa N.","Security, Privacy, and Ethical Challenges of Artificial Intelligence in Large Language Model Scope: A Comprehensive Survey",2024 1st International Conference On Cryptography And Information Security (VCRIS),,,,https://ieeexplore.ieee.org/abstract/document/10813382/,"Artificial intelligence (AI) models like ChatGPT and LLama have changed how we understand and create human-like language. They understand language well, can generate text like a person, know the context, and solve problems effectively. This makes them useful in many areas like search engines, customer service, and translation. Recently, these models have also caught the attention of the security field, uncovering weaknesses in security and proving useful for security tasks. This paper offers an extensive review of the security, privacy, and ethical issues associated with AI, focusing on LLMs and their impact on various domains. We explore the vulnerabilities of LLMs, propose poten-tial defense mechanisms, and highlight the broader implications of AI on human society. This survey intends to offer a clear perspective for researchers and practitioners, and policymakers on responsibly developing and deploying AI technologies.",2024,2025-05-22 09:58:02,2025-05-26 13:51:50,2025-05-22 09:57:28,1–6,,,,,,"Security, Privacy, and Ethical Challenges of Artificial Intelligence in Large Language Model Scope",,,,,IEEE,,,,,,,Google Scholar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VW3HH4K2,journalArticle,2024.0,"Gresham, Dylan",Exploring and Evaluating Large Language Model Survey Paper Categories,,,,,https://www.preprints.org/frontend/manuscript/bf48e3c9d32a32f3e3585fca5754db91/download_pub,"In February of 2024, Dr. Jun Zhuang and Dr. Casey Kennington published a paper [1] in which they  classified large language model (LLM) survey papers into different taxonomies utilizing graph learning. In this  paper, I evaluate the dataset they created and used and propose that in its current state, there is not enough  samples to classify other survey papers into specific categories.",2024,2025-05-22 09:58:02,2025-05-26 13:43:53,2025-05-22 09:57:30,,,,,,,,,,,,,,,,,,,Google Scholar,,,,/Users/ksoares/Zotero/storage/Q72WFSWL/Gresham - 2024 - Exploring and Evaluating Large Language Model Survey Paper Categories.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ICG7GR9,journalArticle,2024.0,"Tania, Meherunnesa",Automated Classification and Trend Analysis of Large Language Model Survey Papers Using Machine Learning and Natural Language Processing Techniques,,,,,https://engrxiv.org/preprint/view/3984,"This study investigates the application of machine learning (ML) and natural language processing (NLP) techniques to classify academic survey papers into predefined taxonomy categories. The dataset, consisting of paper titles, summaries, release dates, taxonomy labels, and categories, was analyzed to uncover trends and patterns in the publication of research papers. Exploratory data analysis (EDA) revealed important insights through visualizations, such as publication trends over time, the distribution of taxonomy categories, and the most common terms used in paper summaries. Key NLP techniques, including Term Frequency-Inverse Document Frequency (TF-IDF), were employed to transform the textual data into numerical features, while one-hot encoding was applied to the categorical data. A Random Forest Classifier was trained on the extracted feature matrix to predict the taxonomy category of each paper. The model achieved promising accuracy, effectively capturing patterns in the dataset. The study also identified areas for future improvement, including addressing class imbalance and exploring more sophisticated models. These findings demonstrate the potential of ML and NLP for automating the classification of academic papers, providing a scalable solution for managing large collections of research literature while offering insights into publication dynamics and trends.",2024,2025-05-22 09:58:02,2025-05-26 13:41:50,2025-05-22 09:57:32,,,,,,,,,,,,,,,,,,,Google Scholar,,Publisher: Engineering Archive,,/Users/ksoares/Zotero/storage/PTVSXJS9/Tania - 2024 - Automated Classification and Trend Analysis of Large Language Model Survey Papers Using Machine Lear.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2DNP9MW,journalArticle,2024.0,"Dong, Kaiwen",Large Language Model Applied in Multi-agent System—A Survey,Applied and Computational Engineering,,,,https://www.ewadirect.com/proceedings/ace/article/view/17486,"The application of large language models (LLMs) in single-agent systems within complex environments has proven successful, prompting a growing interest in their use within multi-agent systems (MAS). Despite the impressive capabilities of LLMs, it remains unclear how they can be optimally integrated and utilized to empower agents in MAS. Understanding how to effectively leverage the advantages of LLMs to enhance agent performance is crucial. This survey provides a comprehensive overview of the application of LLMs in MAS, focusing on their impact on agent cooperation, reasoning, and adaptive abilities. Finally, we discuss future directions and open questions in this evolving field.",2024,2025-05-22 09:58:02,2025-05-26 13:47:46,2025-05-22 09:57:34,9–16,,,109.0,,,,,,,,,,,,,,,Google Scholar,,,,/Users/ksoares/Zotero/storage/IBT75JY8/17486.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BXEFGF38,journalArticle,,"Boateng, Desmond",Taxonomy Classification of Large Language Model Survey Papers,,,,,https://engrxiv.org/preprint/view/3975,"This study develops a taxonomy classification model using traditional and deep learning methods. After data exploration, a Linear Support Vector Classifier (SVC) provides a baseline performance. However, a deep learning model with TF-IDF vectorization, dynamic learning rate scheduling, and early stopping proves more effective",,2025-05-22 09:58:02,2025-05-26 13:52:44,2025-05-22 09:57:36,,,,,,,,,,,,,,,,,,,Google Scholar,,Publisher: Engineering Archive,,/Users/ksoares/Zotero/storage/RNI9GRIL/Boateng - Taxonomy Classification of Large Language Model Survey Papers.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RQ4DV2RA,journalArticle,,"Zhang, Guanming",Exploratory Data Analysis and Modeling of Large Language Model Survey Papers: Data analysis,,,,,https://engrxiv.org/preprint/view/3955,"In this report, we present an exploratory data analysis of a dataset containing survey papers related to large language models (LLMs). The analysis is performed using a combination of data manipulation techniques with Pandas, visualized with Matplotlib, and preprocessed using Sklearn for modeling purposes. Key insights regarding trends, popular research topics, and metadata of the surveyed papers are discussed. This analysis aims to provide a better understanding of the recent advancements and research directions in the field of LLMs, contributing to the broader study of artificial intelligence. Our report includes data exploration, modeling performance, and a discussion of the results, offering a clear methodology for analyzing academic datasets.",,2025-05-22 09:58:02,2025-05-26 13:43:03,2025-05-22 09:57:38,,,,,,,Exploratory Data Analysis and Modeling of Large Language Model Survey Papers,,,,,,,,,,,,Google Scholar,,Publisher: Engineering Archive,,/Users/ksoares/Zotero/storage/X9RM4KU9/Zhang - Exploratory Data Analysis and Modeling of Large Language Model Survey Papers Data analysis.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FGBJ77GM,journalArticle,,"Afrin, Mehenaz",Exploring Large Language Model survey papers via Machine and Ensemble Learning,,,,,https://engrxiv.org/preprint/view/3992,"Nowadays, there is an influx of researchers emphasizing Large Language Models (LLMs). While the field is broadening, it becomes difficult to keep up all the models, and techniques associated with the novel idea. To tackle this problem, a study has been conducted for assigning survey papers to taxonomy in an automated way. In this assignment, I am using their dataset for the task of exploration, manipulation, and evaluation. After finishing the instructed part, I did further exploration by using a cross tab between taxonomy and date, representing different visualizations for survey papers by taxonomy over time, and plotting the box of release day by taxonomy title. The experimental analysis indicates that Logistic Regression (LR) outperformed all the 8 Classifiers in terms of accuracy score, while GaussianNB (GNB) shows the most commendable precision score. For weighted recall and f1 score, LR shows the highest performance in text classification data.",,2025-05-22 09:58:02,2025-05-26 13:44:01,2025-05-22 09:57:40,,,,,,,,,,,,,,,,,,,Google Scholar,,Publisher: Engineering Archive,,/Users/ksoares/Zotero/storage/V8E9LVEU/Afrin - Exploring Large Language Model survey papers via Machine and Ensemble Learning.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A4HEG8TU,bookSection,2024.0,"Wang, Taowen; Fang, Zheng; Xue, Haochen; Zhang, Chong; Jin, Mingyu; Xu, Wujiang; Shu, Dong; Yang, Shanchieh; Wang, Zhenting; Liu, Dongfang",Large Vision-Language Model Security: A Survey,Frontiers in Cyber Security,978-981-96-0150-9 978-981-96-0151-6,,,https://link.springer.com/10.1007/978-981-96-0151-6_1,"In the domain of Large Vision-Language Models (LVLMs), securing these models has emerged as a critical issue for both researchers and practitioners. In this paper, we highlight and analyze the security-related issues of LVLMs, with a special emphasis on the reliability challenges in practical deployments. We begin by reviewing recent studies on threats like jailbreak and backdoor attacks, alongside discussing the potential countermeasures implemented to mitigate these risks. Additionally, we touch on real-world application problems, such as hallucinations and privacy leakages, as well as the ethical and legal related researches around them. We also outline the shortcomings observed in current studies and discuss directions for future research, with the aim of promoting LVLMs towards a safer direction. A curated list of LVLMs-security-related resources is also available at https://github.com/MingyuJ666/LVLM-Safety.",2024,2025-05-22 09:58:02,2025-05-26 13:50:47,2025-05-22 09:57:40,3-22,,,2315.0,,,Large Vision-Language Model Security,,,,,Springer Nature Singapore,Singapore,en,,,,,DOI.org (Crossref),,Series Title: Communications in Computer and Information Science DOI: 10.1007/978-981-96-0151-6_1,,/Users/ksoares/Zotero/storage/776IXIGQ/Wang et al. - 2024 - Large Vision-Language Model Security A Survey.pdf,,,,"Chen, Biwen; Fu, Xinwen; Huang, Min",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVAHZLNU,journalArticle,2024.0,"Ahn, Sangzin",Large language model usage guidelines in Korean medical journals: a survey using human-artificial intelligence collaboration,Journal of Yeungnam Medical Science,,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11812075/,"Background Large language models (LLMs), the most recent advancements in artificial intelligence (AI), have profoundly affected academic publishing and raised important ethical and practical concerns. This study examined the prevalence and content of AI guidelines in Korean medical journals to assess the current landscape and inform future policy implementation. Methods The top 100 Korean medical journals determined by Hirsh index were surveyed. Author guidelines were collected and screened by a human researcher and AI chatbot to identify AI-related content. The key components of LLM policies were extracted and compared across journals. The journal characteristics associated with the adoption of AI guidelines were also analyzed. Results Only 18% of the surveyed journals had LLM guidelines, which is much lower than previously reported in international journals. However, the adoption rates increased over time, reaching 57.1% in the first quarter of 2024. High-impact journals were more likely to have AI guidelines. All journals with LLM guidelines required authors to declare LLM tool use and 94.4% prohibited AI authorship. The key policy components included emphasizing human responsibility (72.2%), discouraging AI-generated content (44.4%), and exempting basic AI tools (38.9%). Conclusion While the adoption of LLM guidelines among Korean medical journals is lower than the global trend, there has been a clear increase in implementation over time. The key components of these guidelines align with international standards, but greater standardization and collaboration are needed to ensure the responsible and ethical use of LLMs in medical research and writing.",2024,2025-05-22 09:58:02,2025-05-26 13:49:25,2025-05-22 09:57:44,14,,,42.0,,,Large language model usage guidelines in Korean medical journals,,,,,,,,,,,,Google Scholar,,,,/Users/ksoares/Zotero/storage/5YFYI9RG/PMC11812075.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5GKM6YN,journalArticle,,"Zhou, Duo; Zhang, Junyu; Feng, Tao; Sun, Yifan",A Survey on Alignment for Large Language Model Agents,,,,,https://openreview.net/forum?id=gkxt5kZS84,"As large language models (LLMs) evolve from passive text generators to autonomous agents capable of decision-making and real-world interaction, ensuring their alignment with human goals, values, and safety expectations becomes increasingly critical. This survey offers a comprehensive examination of alignment in the context of LLM-based agents, spanning technical, ethical, and sociotechnical dimensions. We begin by defining the multifaceted goals of agent alignment, including task fidelity, ethical compliance, and long-term behavioral robustness. We then analyze sources and challenges of alignment data, review alignment techniques such as reinforcement learning from human feedback (RLHF), adversarial training, and scalable oversight strategies, and assess benchmark methodologies across general intent following, safety robustness, ethical reasoning, and multimodal performance. Looking forward, we identify key research directions, including constitutional AI, graph-based multi-agent coordination, and super alignment for heterogeneous agent clusters. By synthesizing recent advances, this survey provides a roadmap toward building trustworthy and controllable LLM agents for real-world deployment.",,2025-05-22 09:58:02,2025-05-26 13:38:44,2025-05-22 09:57:46,,,,,,,,,,,,,,,,,,,Google Scholar,,,,/Users/ksoares/Zotero/storage/SXJQSY6F/Zhou et al. - A Survey on Alignment for Large Language Model Agents.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
